station_id, observation_time,raw_text
LFLC,2023-04-05T21:00:00Z,LFLC 052100Z AUTO 24003KT CAVOK 04/M03 Q1020 NOSIG
LFLL,2023-04-05T21:00:00Z,LFLL 052100Z 29005KT 270V330 CAVOK 06/M03 Q1020 NOSIG
LFLN,2023-04-05T21:00:00Z,LFLN 052100Z AUTO VRB02KT CAVOK 03/M02 Q1020
LFLP,2023-04-05T21:00:00Z,LFLP 052100Z AUTO VRB02KT CAVOK 05/M02 Q1019
LFLS,2023-04-05T21:00:00Z,LFLS 052100Z AUTO 13004KT 100V160 CAVOK 04/M03 Q1019
LFLW,2023-04-05T21:00:00Z,LFLW 052100Z AUTO 11004KT 090V150 CAVOK 04/M04 Q1019 NOSIG
LFLX,2023-04-05T21:00:00Z,LFLX 052100Z AUTO 25001KT CAVOK 07/02 Q1020 NOSIG
LFLY,2023-04-05T21:00:00Z,LFLY 052100Z AUTO VRB02KT CAVOK 05/M02 Q1020 NOSIG
LFMC,2023-04-05T21:00:00Z,LFMC 052100Z AUTO VRB01KT 9999 ////// 08/06 Q1017
LFMD,2023-04-05T21:00:00Z,LFMD 052100Z AUTO VRB02KT 9999 BKN100 09/05 Q1017 NOSIG
LFMH,2023-04-05T21:00:00Z,LFMH 052100Z AUTO VRB03KT CAVOK 02/M02 Q1020
LFMI,2023-04-05T21:00:00Z,LFMI 052100Z AUTO 01019KT CAVOK 13/M07 Q1017 BECMG 35015G25KT
LFMK,2023-04-05T21:00:00Z,LFMK 052100Z AUTO 28003KT CAVOK 09/M01 Q1019
LFML,2023-04-05T21:00:00Z,LFML 052100Z AUTO 34020KT 9999 FEW019 13/M05 Q1017 BECMG 34005KT
LFMN,2023-04-05T21:00:00Z,LFMN 052100Z 32008KT 300V360 9999 BKN083 10/07 Q1017 NOSIG
LFMO,2023-04-05T21:00:00Z,LFMO 052100Z AUTO 35013KT CAVOK 11/M06 Q1018 BECMG 35015G25KT
LFMP,2023-04-05T21:00:00Z,LFMP 052100Z AUTO 30007KT CAVOK 14/M04 Q1019 NOSIG
LFMT,2023-04-05T21:00:00Z,LFMT 052100Z AUTO 04008KT CAVOK 10/M03 Q1019 NOSIG
LFMU,2023-04-05T21:00:00Z,LFMU 052100Z AUTO 01005KT CAVOK 12/M02 Q1019
LFMV,2023-04-05T21:00:00Z,LFMV 052100Z AUTO 35010KT CAVOK 10/M06 Q1018
LFMY,2023-04-05T21:00:00Z,LFMY 052100Z AUTO 34013KT 300V360 CAVOK 12/M09 Q1017
LFOA,2023-04-05T21:00:00Z,LFOA 052100Z AUTO 16002KT CAVOK 08/01 Q1020 NOSIG
LFOB,2023-04-05T21:00:00Z,LFOB 052100Z AUTO 35004KT CAVOK 08/04 Q1019 NOSIG
LFOE,2023-04-05T21:00:00Z,LFOE 052100Z AUTO 31004KT CAVOK 09/03 Q1019 NOSIG
LFOH,2023-04-05T21:00:00Z,LFOH 052100Z AUTO 26003KT CAVOK 08/04 Q1020
LFOJ,2023-04-05T21:00:00Z,LFOJ 052100Z AUTO 24004KT CAVOK 09/02 Q1019 NOSIG
LFOK,2023-04-05T21:00:00Z,LFOK 052100Z AUTO 16005KT CAVOK 05/01 Q1020 NOSIG
LFOP,2023-04-05T21:00:00Z,LFOP 052100Z AUTO 32004KT CAVOK 09/01 Q1019
LFOT,2023-04-05T21:00:00Z,LFOT 052100Z AUTO 29002KT CAVOK 11/01 Q1020 NOSIG
LFOV,2023-04-05T21:00:00Z,LFOV 052100Z AUTO 23005KT CAVOK 10/04 Q1020
LFOZ,2023-04-05T21:00:00Z,LFOZ 052100Z AUTO 17001KT CAVOK 07/03 Q1020
LFPB,2023-04-05T21:00:00Z,LFPB 052100Z AUTO 10003KT CAVOK 11/M01 Q1019 NOSIG
LFPG,2023-04-05T21:00:00Z,LFPG 052100Z 13005KT CAVOK 12/M01 Q1019 NOSIG
LFPM,2023-04-05T21:00:00Z,LFPM 052100Z AUTO 12005KT CAVOK 08/02 Q1019
LFPN,2023-04-05T21:00:00Z,LFPN 052100Z AUTO 23004KT CAVOK 09/M01 Q1019
LFPO,2023-04-05T21:00:00Z,LFPO 052100Z 26003KT CAVOK 11/M02 Q1019 NOSIG
LFPT,2023-04-05T21:00:00Z,LFPT 052100Z AUTO 31004KT CAVOK 09/03 Q1019
LFPV,2023-04-05T21:00:00Z,LFPV 052100Z AUTO 00000KT CAVOK 10/01 Q1019 NOSIG
LFQA,2023-04-05T21:00:00Z,LFQA 052100Z AUTO 08005KT CAVOK 06/02 Q1019
LFQB,2023-04-05T21:00:00Z,LFQB 052100Z AUTO 20006KT CAVOK 03/01 Q1020
LFQQ,2023-04-05T21:00:00Z,LFQQ 052100Z AUTO 16001KT CAVOK 09/03 Q1019 NOSIG
LFRB,2023-04-05T21:00:00Z,LFRB 052100Z AUTO 21011KT 9999 BKN011 BKN035 BKN042 10/08 Q1020 TEMPO 3000 RADZ BKN008
LFRC,2023-04-05T21:00:00Z,LFRC 052100Z AUTO 23007KT 9999 -RA FEW020 BKN025 BKN049 07/06 Q1019
LFRD,2023-04-05T21:00:00Z,LFRD 052100Z AUTO 32003KT 9000 -RA BKN014/// BKN049/// OVC078/// //////TCU 08/07 Q1021 TEMPO BKN010 BECMG 21010KT
LFRG,2023-04-05T21:00:00Z,LFRG 052100Z AUTO 29003KT CAVOK 08/04 Q1020
LFRH,2023-04-05T21:00:00Z,LFRH 052100Z AUTO 30004KT 9999 -RA SCT018/// BKN066/// BKN084/// //////TCU 09/07 Q1021 BECMG NSC
LFRI,2023-04-05T21:00:00Z,LFRI 052100Z AUTO 29004KT CAVOK 07/04 Q1021 NOSIG
LFRJ,2023-04-05T21:00:00Z,LFRJ 052100Z AUTO 21009KT 9999 BKN035 OVC043 09/08 Q1020
LFRK,2023-04-05T21:00:00Z,LFRK 052100Z AUTO 27005KT 9999 -DZ SCT045 BKN060 OVC076 09/06 Q1020
LFRL,2023-04-05T21:00:00Z,LFRL 052100Z AUTO 21007KT 9999 FEW015 BKN042 BKN054 09/08 Q1020 TEMPO BKN008 BKN012
LFRM,2023-04-05T21:00:00Z,LFRM 052100Z AUTO 21001KT CAVOK 10/04 Q1020 NOSIG
LFRN,2023-04-05T21:00:00Z,LFRN 052100Z AUTO 31005KT 9999 -RA OVC047 09/07 Q1021 NOSIG
LFRO,2023-04-05T21:00:00Z,LFRO 052100Z AUTO 18006KT 9999 FEW038 BKN074 BKN086 07/06 Q1020
LFRQ,2023-04-05T21:00:00Z,LFRQ 052100Z AUTO 17003KT 9999 FEW019 SCT050 BKN092 07/06 Q1021 TEMPO 4000 -RA BECMG BKN012
LFRS,2023-04-05T21:00:00Z,LFRS 052100Z AUTO 27005KT CAVOK 09/06 Q1021 NOSIG
LFRT,2023-04-05T21:00:00Z,LFRT 052100Z AUTO 22005KT 9999 -RADZ OVC044/// //////TCU 08/05 Q1020
LFRU,2023-04-05T20:00:00Z,LFRU 052000Z AUTO 18004KT 140V230 9999 DZ FEW021 SCT054 OVC070 08/06 Q1020
LFRV,2023-04-05T21:00:00Z,LFRV 052100Z AUTO 28006KT 9999 -RA BKN045 BKN062 BKN074 09/06 Q1021
LFRZ,2023-04-05T21:00:00Z,LFRZ 052100Z AUTO 27005KT CAVOK 10/07 Q1021 NOSIG
LFSB,2023-04-05T21:00:00Z,LFSB 052100Z AUTO VRB02KT 9999 FEW015 01/M01 Q1020 NOSIG
LFSD,2023-04-05T21:00:00Z,LFSD 052100Z AUTO 31004KT CAVOK 04/M02 Q1020
LFSG,2023-04-05T21:00:00Z,LFSG 052100Z AUTO 25004KT CAVOK 01/M03 Q1020
LFSI,2023-04-05T21:00:00Z,LFSI 052100Z AUTO 10004KT CAVOK 03/M01 Q1020
LFSL,2023-04-05T21:00:00Z,LFSL 052100Z AUTO 34004KT CAVOK 08/M02 Q1020
LFSN,2023-04-05T21:00:00Z,LFSN 052100Z AUTO 13002KT CAVOK 02/M01 Q1020
LFSO,2023-04-05T21:00:00Z,LFSO 052100Z AUTO 22004KT CAVOK 04/M03 Q1020
LFST,2023-04-05T21:00:00Z,LFST 052100Z AUTO 28003KT CAVOK 03/M03 Q1020 NOSIG
LFSX,2023-04-05T21:00:00Z,LFSX 052100Z AUTO VRB02KT CAVOK 02/M03 Q1020
LFTH,2023-04-05T21:00:00Z,LFTH 052100Z AUTO 02005KT CAVOK 07/06 Q1017 NOSIG
LFTW,2023-04-05T21:00:00Z,LFTW 052100Z AUTO 01009KT CAVOK 11/M03 Q1018
LFVP,2023-04-05T21:00:00Z,LFVP 052100Z AUTO 30029G40KT CAVOK M01/M08 Q1024
LFYR,2023-04-05T21:00:00Z,LFYR 052100Z AUTO 00000KT CAVOK 07/04 Q1020
LGAD,2023-04-05T20:50:00Z,LGAD 052050Z VRB03KT 9999 FEW018 SCT080 10/09 Q1014
LGAL,2023-04-05T20:50:00Z,LGAL 052050Z 00000KT 9999 FEW015 BKN030 08/07 Q1014
LGAV,2023-04-05T20:50:00Z,LGAV 052050Z 25005KT 200V280 CAVOK 11/07 Q1014 NOSIG
LGBL,2023-04-05T20:50:00Z,LGBL 052050Z 00000KT 9999 SCT030 SCT070 10/07 Q1013
LGEL,2023-04-05T20:50:00Z,LGEL 052050Z 00000KT 9999 BKN025 13/03 Q1013
LGHI,2023-04-05T20:50:00Z,LGHI 052050Z 21002KT 9999 FEW014 09/07 Q1013
LGIO,2023-04-05T20:50:00Z,LGIO 052050Z AUTO VRB02KT //// // ////// 07/06 Q1013 RERA
LGIR,2023-04-05T20:50:00Z,LGIR 052050Z 18007KT 9999 FEW025 12/09 Q1016 NOSIG
LGKL,2023-04-05T20:50:00Z,LGKL 052050Z 18004KT 9999 FEW030TCU BKN080 09/08 Q1015
LGKO,2023-04-05T20:50:00Z,LGKO 052050Z /////KT 9999 FEW018 15/08 Q1014
LGKP,2023-04-05T21:00:00Z,LGKP 052100Z AUTO VRB03KT //// -RA ////// 14/10 Q1016 RE//
LGKR,2023-04-05T20:50:00Z,LGKR 052050Z 00000KT 9999 FEW030 SCT080 11/06 Q1013 NOSIG
LGKZ,2023-04-05T20:50:00Z,LGKZ 052050Z AUTO 35008KT 290V020 //// // ////// 05/M02 Q1013 RE//
LGLM,2023-04-05T20:50:00Z,LGLM 052050Z 00000KT 9999 SCT018 06/05 Q1013
LGMK,2023-04-05T20:20:00Z,LGMK 052020Z 20004KT 9999 FEW020 14/09 Q1014
LGMT,2023-04-05T20:50:00Z,LGMT 052050Z 00000KT 9999 SCT025 12/07 Q1013
LGPZ,2023-04-05T20:50:00Z,LGPZ 052050Z 00000KT 9999 DZ SCT020 SCT030 BKN080 11/08 Q1013
LGRP,2023-04-05T20:50:00Z,LGRP 052050Z 27009KT 9999 FEW018 15/09 Q1014 NOSIG
LGSA,2023-04-05T20:50:00Z,LGSA 052050Z 26004KT 9999 FEW020 13/10 Q1014
LGSM,2023-04-05T20:50:00Z,LGSM 052050Z 00000KT 9999 FEW020 12/09 Q1014
LGSO,2023-04-05T20:50:00Z,LGSO 052050Z AUTO 21006KT //// // ////// 14/10 Q1014 RE//
LGSR,2023-04-05T20:50:00Z,LGSR 052050Z 26013KT 9999 FEW025 15/09 Q1015 RMK FEW080 BLU
LGTS,2023-04-05T20:50:00Z,LGTS 052050Z 35008KT 9999 FEW025 11/M00 Q1014 NOSIG
LHBP,2023-04-05T21:00:00Z,LHBP 052100Z 11009KT CAVOK 02/M07 Q1018 NOSIG
LHDC,2023-04-05T20:45:00Z,LHDC 052045Z AUTO 36012KT 330V030 CAVOK 04/M07 Q1017 NOSIG
LHKE,2023-04-05T20:45:00Z,LHKE 052045Z 08004KT CAVOK 02/M07 Q1018 NOSIG RMK BLU
LHPA,2023-04-05T20:45:00Z,LHPA 052045Z 32008KT CAVOK M00/M06 Q1020 NOSIG RMK BLU
LHPP,2023-04-05T20:45:00Z,LHPP 052045Z AUTO 24001KT 9999 ////// 03/M06 Q1018
LHPR,2023-04-05T20:45:00Z,LHPR 052045Z AUTO 31008KT CAVOK M00/M08 Q1020
LHSM,2023-04-05T20:45:00Z,LHSM 052045Z AUTO 34008KT CAVOK 01/M06 Q1020
LHSN,2023-04-05T20:45:00Z,LHSN 052045Z 04010KT CAVOK 02/M06 Q1018 NOSIG RMK BLU
LIBA,2023-04-05T20:55:00Z,LIBA 052055Z 30005KT 9999 SCT030 BKN050 09/02 Q1015 RMK OVC VIS MIN 9999 WIND THR11 31005KT WIND THR29 /////KT BLU
LIBD,2023-04-05T20:50:00Z,LIBD 052050Z 36004KT 320V040 9999 -RA BKN040 09/03 Q1015
LIBF,2023-04-05T20:50:00Z,LIBF 052050Z 32008KT 9999 BKN040 08/02 Q1016
LIBN,2023-04-05T20:55:00Z,LIBN 052055Z 07002KT 6000 -RA OVC030 09/09 Q1013 RMK OVC VIS MIN 6000 WIND THR14 06001KT WIND THR32 08002KT WHT
LIBP,2023-04-05T20:50:00Z,LIBP 052050Z AUTO 23005KT 9999 OVC052/// 07/03 Q1018
LIBQ,2023-04-05T20:55:00Z,LIBQ 052055Z AUTO 26006KT //// M00/M01 Q1009
LIBR,2023-04-05T20:50:00Z,LIBR 052050Z 20004KT 8000 SHRA BKN035 10/07 Q1013
LIBV,2023-04-05T20:55:00Z,LIBV 052055Z 34009KT 7000 -RA SCT025 BKN040 06/05 Q1013
LICA,2023-04-05T20:50:00Z,LICA 052050Z AUTO 23003KT 170V290 9999 -RA BKN033/// 09/09 Q1013
LICB,2023-04-05T20:50:00Z,LICB 052050Z AUTO 29009KT 9999 -RA BKN050/// 10/07 Q1015
LICC,2023-04-05T20:50:00Z,LICC 052050Z 26010KT CAVOK 11/05 Q1014
LICD,2023-04-05T20:50:00Z,LICD 052050Z AUTO 34008KT 9999 FEW024/// SCT080/// 14/08 Q1017
LICJ,2023-04-05T20:50:00Z,LICJ 052050Z 27019KT 9999 FEW060 13/05 Q1016
LICR,2023-04-05T20:50:00Z,LICR 052050Z AUTO 36007KT 330V030 9999 FEW053/// BKN110/// 11/05 Q1014
LICT,2023-04-05T20:55:00Z,LICT 052055Z 31012KT 9999 FEW020 11/06 Q1016 RMK FEW VIS MIN 9999 WIND THR13 32017KT BLU
LICZ,2023-04-05T20:55:00Z,LICZ 052055Z /////KT 9999 FEW050 SCT070 10/06 Q1013 RMK BKN VIS MIN 9999 WIND THR28 28014KT WIND THR10 28012KT A2994 BLU
LIEA,2023-04-05T20:50:00Z,LIEA 052050Z 24003KT 9999 -SHRA SCT035 09/07 Q1017
LIEB,2023-04-05T20:55:00Z,LIEB 052055Z 28010KT CAVOK 07/04 Q1015 RMK SKC QUK / QUL / VIS MAR 30 KM MON INVIS VIS MIN 9999
LIED,2023-04-05T20:55:00Z,LIED 052055Z 12004KT 9999 FEW020 09/08 Q1017 RMK FEW VIS MIN 9999 WIND THR35 /////KT WIND THR17 11003KT BLU
LIEE,2023-04-05T20:50:00Z,LIEE 052050Z 04004KT CAVOK 09/05 Q1018
LIEO,2023-04-05T20:50:00Z,LIEO 052050Z 24004KT CAVOK 05/02 Q1018
LIMC,2023-04-05T20:50:00Z,LIMC 052050Z 13003KT 080V250 CAVOK 06/M03 Q1018 NOSIG
LIME,2023-04-05T20:50:00Z,LIME 052050Z 06002KT CAVOK 06/M03 Q1018 NOSIG
LIMF,2023-04-05T20:50:00Z,LIMF 052050Z 36006KT CAVOK 06/M03 Q1017
LIMH,2023-04-05T20:55:00Z,LIMH 052055Z AUTO 05022KT //// M16/M18 Q1009
LIMJ,2023-04-05T20:50:00Z,LIMJ 052050Z 04008KT CAVOK 11/M03 Q1017
LIML,2023-04-05T20:50:00Z,LIML 052050Z 15004KT 120V180 CAVOK 08/M03 Q1018 NOSIG
LIMP,2023-04-05T20:50:00Z,LIMP 052050Z 13007KT CAVOK 06/M06 Q1018
LIMZ,2023-04-05T20:50:00Z,LIMZ 052050Z AUTO 23003KT 200V260 9999 NCD 03/M01 Q1017
LIPB,2023-04-05T20:50:00Z,LIPB 052050Z 17005KT 9999 FEW100 08/M03 Q1017
LIPC,2023-04-05T20:55:00Z,LIPC 052055Z 28003KT CAVOK 02/M01 Q1018 RMK SKC VIS MIN 9999 WIND THR11 27003KT WIND THR29 29004KT BLU
LIPE,2023-04-05T20:50:00Z,LIPE 052050Z VRB02KT CAVOK 04/M05 Q1019
LIPH,2023-04-05T20:50:00Z,LIPH 052050Z VRB02KT CAVOK 06/M04 Q1019
LIPI,2023-04-05T20:55:00Z,LIPI 052055Z 08008KT CAVOK 05/M01 Q1018
LIPK,2023-04-05T20:50:00Z,LIPK 052050Z VRB01KT CAVOK 01/M06 Q1019
LIPL,2023-04-05T20:55:00Z,LIPL 052055Z 07004KT CAVOK 07/02 Q1017
LIPO,2023-04-05T20:50:00Z,LIPO 052050Z AUTO 11005KT 9999 BKN100/// 07/M04 Q1019
LIPQ,2023-04-05T20:50:00Z,LIPQ 052050Z AUTO 13006KT 9999 NCD 05/M06 Q1019
LIPR,2023-04-05T20:50:00Z,LIPR 052050Z AUTO VRB02KT 9999 NCD 04/M02 Q1018
LIPS,2023-04-05T20:55:00Z,LIPS 052055Z /////KT CAVOK 06/M02 Q1018 RMK SKC VIS MIN 9999 WIND THR26 00000KT WIND THR08 00000KT BLU
LIPX,2023-04-05T20:50:00Z,LIPX 052050Z 07003KT CAVOK 05/M06 Q1019
LIPY,2023-04-05T20:50:00Z,LIPY 052050Z AUTO 19003KT 9999 FEW230/// 04/02 Q1018
LIPZ,2023-04-05T20:50:00Z,LIPZ 052050Z 25005KT CAVOK 06/M04 Q1019 NOSIG
LIRA,2023-04-05T20:50:00Z,LIRA 052050Z 06003KT 9999 BKN060 08/06 Q1015
LIRE,2023-04-05T20:55:00Z,LIRE 052055Z 03004KT 9999 SCT040 SCT070 09/07 Q1015
LIRF,2023-04-05T20:50:00Z,LIRF 052050Z 33004KT 300V360 9999 FEW050 07/05 Q1015 NOSIG
LIRK,2023-04-05T20:55:00Z,LIRK 052055Z AUTO /////KT //// ///// Q////
LIRM,2023-04-05T20:55:00Z,LIRM 052055Z 33005KT 9999 BKN070 05/03 Q1015
LIRN,2023-04-05T20:50:00Z,LIRN 052050Z 07007KT 9999 SCT050 08/01 Q1014 NOSIG
LIRP,2023-04-05T20:45:00Z,LIRP 052045Z 13010KT CAVOK 05/00 Q1016 NOSIG
LIRQ,2023-04-05T20:50:00Z,LIRQ 052050Z VRB02KT CAVOK 06/M05 Q1018
LIRZ,2023-04-05T20:50:00Z,LIRZ 052050Z AUTO 01007KT 9999 NCD 04/M01 Q1016
LIVC,2023-04-05T20:55:00Z,LIVC 052055Z AUTO /////KT //// M09/M22 Q1012
LIVD,2023-04-05T20:55:00Z,LIVD 052055Z AUTO 34002KT //// M00/M10 Q1016
LIVE,2023-04-05T20:55:00Z,LIVE 052055Z 02004KT CAVOK 00/M10 Q1014 RMK SKC VIS MIN 9999
LIVF,2023-04-05T20:55:00Z,LIVF 052055Z 05005KT 9999 BKN028 02/M03 Q1015
LIVM,2023-04-05T20:55:00Z,LIVM 052055Z AUTO /////KT //// ///// Q////
LIVP,2023-04-05T20:55:00Z,LIVP 052055Z VRB03KT CAVOK M05/M09 Q1011
LIVT,2023-04-05T20:55:00Z,LIVT 052055Z AUTO 06008KT 360V110 //// 08/M07 Q1019
LJCE,2023-04-05T21:00:00Z,LJCE 052100Z AUTO 00000KT 9999 NSC 00/M05 Q1020
LJLJ,2023-04-05T21:00:00Z,LJLJ 052100Z 13007KT 9999 FEW070 01/M06 Q1019 NOSIG
LJMB,2023-04-05T21:00:00Z,LJMB 052100Z AUTO 32003KT 9999 NSC 01/M06 Q1020
LJPZ,2023-04-05T21:00:00Z,LJPZ 052100Z AUTO 12005KT 9999 NCD 02/M03 Q1019
LKCV,2023-04-05T21:00:00Z,LKCV 052100Z 25005KT CAVOK 00/M03 Q1021 NOSIG RMK BLU BLU
LKKB,2023-04-05T21:00:00Z,LKKB 052100Z 03003KT CAVOK 02/M05 Q1021
LKKU,2023-04-05T20:00:00Z,LKKU 052000Z 01004KT CAVOK 00/M06 Q1021
LKKV,2023-04-05T21:00:00Z,LKKV 052100Z 13004KT CAVOK M00/M05 Q1020
LKLN,2023-04-05T21:00:00Z,LKLN 052100Z AUTO VRB02KT CAVOK M01/M06 Q1021
LKMT,2023-04-05T21:00:00Z,LKMT 052100Z 07001KT CAVOK M00/M06 Q1020 NOSIG
LKNA,2023-04-05T21:00:00Z,LKNA 052100Z 32005KT CAVOK 00/M07 Q1020 RMK BLU
LKPD,2023-04-05T21:00:00Z,LKPD 052100Z VRB02KT CAVOK 02/M04 Q1021 RMK BLACK
LKPR,2023-04-05T21:00:00Z,LKPR 052100Z 36003KT 310V030 9999 FEW042 02/M05 Q1021 NOSIG
LKTB,2023-04-05T21:00:00Z,LKTB 052100Z 03004KT CAVOK 00/M07 Q1021 NOSIG
LLBG,2023-04-05T20:50:00Z,LLBG 052050Z VRB03KT 9999 FEW025 16/12 Q1017 NOSIG
LMML,2023-04-05T20:45:00Z,LMML 052045Z 31008KT 9999 FEW020 12/08 Q1016 NOSIG
LOWG,2023-04-05T20:50:00Z,LOWG 052050Z 23002KT CAVOK 02/M08 Q1020 NOSIG
LOWI,2023-04-05T20:50:00Z,LOWI 052050Z AUTO VRB01KT 9999 BKN060 03/M05 Q1018
LOWK,2023-04-05T20:50:00Z,LOWK 052050Z AUTO 08007KT CAVOK 04/M08 Q1019 NOSIG
LOWL,2023-04-05T20:50:00Z,LOWL 052050Z AUTO 04006KT 9999 FEW060 01/M05 Q1021 NOSIG
LOWS,2023-04-05T20:50:00Z,LOWS 052050Z VRB02KT 9999 FEW120 M00/M04 Q1020 NOSIG
LOWW,2023-04-05T20:50:00Z,LOWW 052050Z 34006KT CAVOK 02/M06 Q1021 NOSIG
LOXZ,2023-04-05T20:50:00Z,LOXZ 052050Z 32001KT 9999 FEW060 SCT300 M02/M07 Q1018
LPAZ,2023-04-05T21:00:00Z,LPAZ 052100Z 05008KT 9999 FEW016 BKN042 15/12 Q1027
LPBJ,2023-04-05T21:00:00Z,LPBJ 052100Z 01009KT CAVOK 17/M03 Q1014
LPCS,2023-04-05T21:00:00Z,LPCS 052100Z 36016KT CAVOK 16/03 Q1016
LPFL,2023-04-05T20:00:00Z,LPFL 052000Z VRB02KT 9999 FEW010 SCT018 BKN040 17/12 Q1027
LPFR,2023-04-05T21:00:00Z,LPFR 052100Z 02005KT CAVOK 17/07 Q1014
LPHR,2023-04-05T21:00:00Z,LPHR 052100Z 31006KT 9999 FEW013 15/13 Q1028
LPLA,2023-04-05T21:00:00Z,LPLA 052100Z /////KT 9999 FEW018 SCT025 16/15 Q1028
LPMA,2023-04-05T21:00:00Z,LPMA 052100Z 35017KT 9999 FEW016 17/10 Q1018
LPMR,2023-04-05T21:00:00Z,LPMR 052100Z 35005KT CAVOK 14/10 Q1017
LPMT,2023-04-05T21:00:00Z,LPMT 052100Z 35009KT CAVOK 17/05 Q1015
LPPD,2023-04-05T21:00:00Z,LPPD 052100Z VRB02KT 9999 FEW008 SCT014 BKN030 15/13 Q1028
LPPR,2023-04-05T21:00:00Z,LPPR 052100Z 36005KT CAVOK 13/08 Q1017
LPPS,2023-04-05T21:00:00Z,LPPS 052100Z 01018KT 9999 SCT014 17/12 Q1018
LPPT,2023-04-05T21:00:00Z,LPPT 052100Z 33014KT 290V350 CAVOK 18/M01 Q1015
LQBK,2023-04-05T21:00:00Z,LQBK 052100Z 16005KT CAVOK 02/M01 Q1019 NOSIG
LQMO,2023-04-05T21:00:00Z,LQMO 052100Z 30005KT 230V040 9999 FEW050 SCT070 07/M05 Q1015
LQSA,2023-04-05T21:00:00Z,LQSA 052100Z 31005KT 9999 BKN040 BKN050 01/M04 Q1017
LQTZ,2023-04-05T21:00:00Z,LQTZ 052100Z 34003KT 280V010 9999 BKN040 02/01 Q1019
LRAR,2023-04-05T21:00:00Z,LRAR 052100Z 31005KT CAVOK 04/M00 Q1017
LRBC,2023-04-05T21:00:00Z,LRBC 052100Z 33011KT 3000 -SN BLSN BR SCT011 BKN015 00/M00 Q1012 RESN
LRBM,2023-04-05T21:00:00Z,LRBM 052100Z AUTO 28006KT 9999 BKN080/// 05/M02 Q1014
LRBS,2023-04-05T21:00:00Z,LRBS 052100Z 27008KT 230V310 9999 -RA BKN045 05/03 Q1012 NOSIG
LRCK,2023-04-05T21:00:00Z,LRCK 052100Z 28008KT 9999 OVC030 03/M01 Q1012 NOSIG
LRCL,2023-04-05T21:00:00Z,LRCL 052100Z 26005KT 9999 SCT054 04/M01 Q1014
LRCV,2023-04-05T21:00:00Z,LRCV 052100Z 27013KT 9999 -RA OVC039 03/01 Q1012
LRIA,2023-04-05T21:00:00Z,LRIA 052100Z 30014KT 1500 -SN OVC005 M00/M00 Q1010 RESN
LROD,2023-04-05T21:00:00Z,LROD 052100Z AUTO 36010KT 9999 BKN080/// 04/M05 Q1017
LROP,2023-04-05T21:00:00Z,LROP 052100Z 26010KT 9999 -RA SCT017 OVC036 05/05 Q1012 NOSIG
LRSB,2023-04-05T21:00:00Z,LRSB 052100Z 28004KT 6000 FEW007 BKN012 OVC028 02/01 Q1014
LRSM,2023-04-05T21:00:00Z,LRSM 052100Z AUTO 34009KT 9999 NCD 05/M00 Q1015
LRSV,2023-04-05T21:00:00Z,LRSV 052100Z 32023KT 0600 R34/1400D SN BLSN BKN010 00/M01 Q1011
LRTC,2023-04-05T21:00:00Z,LRTC 052100Z AUTO 31026KT 9999 FEW090/// BKN150/// 02/M02 Q1010 REUP
LRTM,2023-04-05T21:00:00Z,LRTM 052100Z AUTO 26006KT 9999 BKN045/// 04/00 Q1013
LRTR,2023-04-05T21:00:00Z,LRTR 052100Z 30007KT CAVOK 04/01 Q1017
LSGC,2023-04-05T20:50:00Z,LSGC 052050Z AUTO 00000KT CAVOK M02/M05 Q1018
LSGG,2023-04-05T20:50:00Z,LSGG 052050Z 06004KT CAVOK 07/M04 Q1019 NOSIG
LSGS,2023-04-05T20:50:00Z,LSGS 052050Z AUTO VRB02KT CAVOK 07/M07 Q1018
LSMA,2023-04-05T20:50:00Z,LSMA 052050Z AUTO 21004KT 160V250 9999NDV NCD 02/M03 Q1020 RMK
LSMD,2023-04-05T20:50:00Z,LSMD 052050Z AUTO 14003KT 9999NDV FEW091 03/M04 Q1019 RMK
LSME,2023-04-05T20:50:00Z,LSME 052050Z AUTO 00000KT 9999NDV NCD 01/M03 Q1019 RMK
LSMM,2023-04-05T20:50:00Z,LSMM 052050Z AUTO 11005KT 070V140 9999NDV NCD 02/M04 Q1019 RMK
LSMP,2023-04-05T20:50:00Z,LSMP 052050Z AUTO VRB01KT 9999NDV NCD 02/M02 Q1019 RMK
LSZA,2023-04-05T20:50:00Z,LSZA 052050Z AUTO VRB02KT CAVOK 05/M01 Q1018
LSZB,2023-04-05T20:50:00Z,LSZB 052050Z AUTO 11002KT CAVOK M01/M03 Q1019
LSZC,2023-04-05T20:50:00Z,LSZC 052050Z AUTO VRB03KT CAVOK 03/M04 Q1020
LSZG,2023-04-05T20:50:00Z,LSZG 052050Z AUTO VRB01KT CAVOK 02/M03 Q1019
LSZH,2023-04-05T20:50:00Z,LSZH 052050Z 00000KT 9999 SCT055 03/M03 Q1019 NOSIG
LSZL,2023-04-05T20:50:00Z,LSZL 052050Z AUTO 03003KT 340V060 9999NDV NCD 09/M03 Q1017 RMK
LSZR,2023-04-05T20:50:00Z,LSZR 052050Z AUTO VRB03KT CAVOK 01/M03 Q1019
LSZS,2023-04-05T20:50:00Z,LSZS 052050Z AUTO VRB02KT CAVOK M04/M13 Q1015
